UniqueID,_id,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
544,60132b890a7214ad50000013,Null,Null,2021-01-28 21:24:25,2021-01-28 21:24:25,Null,2021-01-28 21:24:25,Null,Null,Null,0.0,FLAGGED,0.0,60132b8873c60b3ca7f3bae8
545,6012e6850a720f05f8000064,Null,Null,2021-01-28 16:29:57,2021-01-28 16:29:57,2021-01-28 16:29:58,2021-01-28 16:29:58,2021-01-28 16:29:58,840.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
546,60132b960a720f05f800007a,5.0,All-receipts receipt bonus,2021-01-28 21:24:38,2021-01-28 21:24:38,2021-01-28 21:24:39,2021-01-28 21:24:43,2021-01-28 21:24:39,5.0,2021-01-28 00:00:00,4.0,FINISHED,20.0,60132b8b73c60b3ca7f3baee
547,6012e6660a720f05f8000047,Null,Null,2021-01-28 16:29:26,2021-01-28 16:29:26,2021-01-28 16:29:26,2021-01-28 16:29:26,2021-01-28 16:29:26,840.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
548,6013410f0a720f05f8000092,Null,Null,2021-01-28 22:56:15,2021-01-28 22:56:15,2021-01-28 22:56:16,2021-01-28 22:56:16,2021-01-28 22:56:16,840.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
549,601443720a7214ad50000063,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-29 17:18:42,2021-01-29 17:18:42,2021-01-29 17:18:43,2021-01-29 17:18:47,2021-01-29 17:18:43,35.0,2021-01-28 17:18:41,1.0,FINISHED,1.0,601442ce67804a1228b1dc41
550,601448f30a720f05f80000d9,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 17:42:11,2021-01-29 17:42:11,2021-01-29 17:42:11,2021-01-29 17:42:11,2021-01-29 17:42:11,375.0,2021-01-24 06:00:00,5.0,FINISHED,25.0,6014485b84231211ce793d79
551,601431db0a720f05f80000a8,5.0,All-receipts receipt bonus,2021-01-29 16:03:39,2021-01-29 16:03:39,2021-01-29 16:03:45,2021-01-29 16:03:45,2021-01-29 16:03:40,5.0,2021-01-28 16:03:39,2.0,FINISHED,1.0,6014319173c60b3ca7f3bf01
552,601443600a7214ad50000060,5.0,All-receipts receipt bonus,2021-01-29 17:18:24,2021-01-29 17:18:24,Null,2021-01-29 17:18:29,Null,5.0,2021-01-29 00:00:00,1.0,REJECTED,10.0,6014436084231211ce793ced
553,60145a3d0a7214ad50000082,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 18:55:57,2021-01-29 18:55:57,2021-01-29 18:56:00,2021-01-29 18:56:00,2021-01-29 18:56:00,750.0,2021-02-28 18:55:58,1.0,FINISHED,1.0,60145a3c84231211ce796c5d
554,60144aee0a720f05f80000f1,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 17:50:38,2021-01-29 17:50:38,2021-01-29 17:50:39,2021-01-29 17:50:39,2021-01-29 17:50:39,100.0,2021-01-13 17:50:38,1.0,FINISHED,1.0,6014499c67804a1228b1f5b0
555,601431e40a7214ad50000041,Null,Null,2021-01-29 16:03:48,2021-01-29 16:03:48,2021-01-29 16:03:48,2021-01-29 16:03:48,Null,Null,2021-01-29 00:00:00,Null,PENDING,2.23,6014319173c60b3ca7f3bf01
556,60147ba00a7214ad500000d3,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 21:18:24,2021-01-29 21:18:24,2021-01-29 21:18:33,2021-01-29 21:18:33,2021-01-29 21:18:33,1499.5,2021-01-29 00:00:00,5.0,FINISHED,99.95,60147a84c8b50e11d8453f29
557,601487f80a720f05f800018d,Null,Null,2021-01-29 22:11:04,2021-01-29 22:11:04,Null,2021-01-29 22:11:04,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
558,601465b00a7214ad5000009f,5.0,All-receipts receipt bonus,2021-01-29 19:44:48,2021-01-29 19:44:48,2021-01-29 19:44:49,2021-01-29 19:44:53,2021-01-29 19:44:49,5.0,2021-01-29 00:00:00,1.0,FINISHED,28.0,601465a884231211ce796db3
559,60145a540a720f05f8000116,Null,Null,2021-01-29 18:56:20,2021-01-29 18:56:20,Null,2021-01-29 18:56:20,Null,Null,Null,0.0,FLAGGED,0.0,60145a5467804a1228b20ded
560,601472e20a7214ad500000ce,Null,Null,2021-01-29 20:41:06,2021-01-29 20:41:06,2021-01-29 20:41:07,2021-01-29 21:07:34,2021-01-29 20:41:07,840.0,2021-01-29 00:00:00,4.0,FINISHED,84.0,60145ff384231211ce796d51
561,601442dd0a7214ad50000054,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 17:16:13,2021-01-29 17:16:13,2021-01-29 17:16:13,2021-01-29 17:16:14,2021-01-29 17:16:13,250.0,2021-01-28 17:16:13,1.0,FINISHED,1.0,601442ce67804a1228b1dc41
562,601443310a720f05f80000c6,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-29 17:17:37,2021-01-29 17:17:37,2021-01-29 17:17:38,2021-01-29 17:17:38,2021-01-29 17:17:38,25.0,2021-01-22 00:00:00,1.0,FINISHED,10.0,601442ce67804a1228b1dc41
563,60145a510a7214ad50000086,5.0,All-receipts receipt bonus,2021-01-29 18:56:17,2021-01-29 18:56:17,Null,2021-01-29 18:56:22,Null,5.0,2021-01-29 00:00:00,1.0,REJECTED,10.0,60145a5167804a1228b20ddd
564,60145a960a7214ad50000095,5.0,All-receipts receipt bonus,2021-01-29 18:57:25,2021-01-29 18:57:25,2021-01-29 18:57:31,2021-01-29 18:57:31,2021-01-29 18:57:26,5.0,2021-01-28 18:57:25,2.0,FINISHED,1.0,60145a3c84231211ce796c5d
565,601465f40a720f05f8000137,Null,Null,2021-01-29 19:45:56,2021-01-29 19:45:56,2021-01-29 19:45:57,2021-01-29 19:45:57,2021-01-29 19:45:57,100.0,2021-01-22 00:00:00,1.0,FINISHED,10.0,6014658e67804a1228b20ef4
566,60145a830a7214ad5000008f,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 18:57:07,2021-01-29 18:57:07,2021-01-29 18:57:08,2021-01-29 18:57:13,2021-01-29 18:57:07,3250.0,2021-01-28 18:57:07,2.0,FINISHED,11.0,60145a3c84231211ce796c5d
567,601432400a7214ad50000043,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-29 16:05:20,2021-01-29 16:05:20,2021-01-29 16:05:22,2021-01-29 16:05:26,2021-01-29 16:05:22,35.0,2021-01-28 16:05:20,1.0,FINISHED,1.0,6014319173c60b3ca7f3bf01
568,601442570a7214ad5000004b,5.0,All-receipts receipt bonus,2021-01-29 17:13:59,2021-01-29 17:13:59,2021-01-29 17:14:01,2021-01-29 17:14:01,2021-01-29 17:14:01,5.0,2021-01-28 17:13:59,1.0,FINISHED,1.0,54943462e4b07e684157a532
569,601455a80a720f05f8000107,5.0,All-receipts receipt bonus,2021-01-29 18:36:24,2021-01-29 18:36:24,2021-01-29 18:36:30,2021-01-29 18:36:30,2021-01-29 18:36:25,5.0,2021-01-28 18:36:24,2.0,FINISHED,1.0,6014554a67804a1228b20ca9
570,601455820a720f05f80000fb,5.0,All-receipts receipt bonus,2021-01-29 18:35:46,2021-01-29 18:35:46,Null,2021-01-29 18:35:52,Null,5.0,2021-01-29 00:00:00,1.0,REJECTED,10.0,6014558284231211ce796b88
571,6014323b0a720f05f80000b2,5.0,All-receipts receipt bonus,2021-01-29 16:05:15,2021-01-29 16:05:15,2021-01-29 16:05:19,2021-01-29 16:05:23,2021-01-29 16:05:17,5.0,2021-01-28 16:05:15,2.0,FINISHED,11.0,54943462e4b07e684157a532
572,601442710a720f05f80000bb,5.0,All-receipts receipt bonus,2021-01-29 17:14:25,2021-01-29 17:14:25,2021-01-29 17:14:25,2021-01-29 17:14:25,2021-01-29 17:14:25,5.0,2021-01-24 06:00:00,5.0,FINISHED,25.0,601441a984231211ce792603
573,6014435e0a720f05f80000d1,5.0,All-receipts receipt bonus,2021-01-29 17:18:22,2021-01-29 17:18:22,2021-01-29 17:18:22,2021-01-29 17:18:27,2021-01-29 17:18:22,5.0,2021-01-29 00:00:00,1.0,FINISHED,28.0,6014435467804a1228b1dcaf
574,60144adf0a720f05f80000ef,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 17:50:23,2021-01-29 17:50:23,2021-01-29 17:50:24,2021-01-29 17:50:24,2021-01-29 17:50:24,250.0,2021-01-28 17:50:23,1.0,FINISHED,10.0,6014499c67804a1228b1f5b0
575,601455900a720f05f8000102,5.0,All-receipts receipt bonus,2021-01-29 18:36:00,2021-01-29 18:36:00,2021-01-29 18:36:01,2021-01-29 18:36:06,2021-01-29 18:36:01,5.0,2021-01-29 00:00:00,5.0,FINISHED,21.0,6014558767804a1228b20d00
576,601448fe0a720f05f80000df,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-29 17:42:22,2021-01-29 17:42:22,2021-01-29 17:42:23,2021-01-29 17:42:23,2021-01-29 17:42:23,50.0,2021-01-28 17:42:22,1.0,FINISHED,1.0,6014485b84231211ce793d79
577,601487e20a7214ad5000010d,Null,Null,2021-01-29 22:10:42,2021-01-29 22:10:42,Null,2021-01-29 22:10:42,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
578,60146fbd0a7214ad500000ba,5.0,All-receipts receipt bonus,2021-01-29 20:27:41,2021-01-29 20:27:41,2021-01-29 20:27:42,2021-01-29 20:27:42,2021-01-29 20:27:42,5.0,2021-01-26 06:00:00,5.0,FINISHED,49.95,60146f2ac8b50e11d8452661
579,601510460a7214ad5000014a,Null,Null,2021-01-30 07:52:38,2021-01-30 07:52:38,Null,2021-01-30 07:52:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
580,60157c190a720f05f80001eb,Null,Null,2021-01-30 15:32:41,2021-01-30 15:32:41,Null,2021-01-30 15:32:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
581,6014aa550a720f05f800019b,Null,Null,2021-01-30 00:37:41,2021-01-30 00:37:41,Null,2021-01-30 00:37:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
582,60155a1b0a7214ad50000170,Null,Null,2021-01-30 13:07:39,2021-01-30 13:07:39,Null,2021-01-30 13:07:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
583,6015010b0a7214ad50000143,Null,Null,2021-01-30 06:47:39,2021-01-30 06:47:39,Null,2021-01-30 06:47:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
584,6015556b0a720f05f80001db,Null,Null,2021-01-30 12:47:39,2021-01-30 12:47:39,Null,2021-01-30 12:47:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
585,6015048f0a720f05f80001bf,Null,Null,2021-01-30 07:02:39,2021-01-30 07:02:39,Null,2021-01-30 07:02:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
586,601581f40a7214ad50000181,Null,Null,2021-01-30 15:57:40,2021-01-30 15:57:40,Null,2021-01-30 15:57:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
587,6014a4760a7214ad50000116,Null,Null,2021-01-30 00:12:38,2021-01-30 00:12:38,Null,2021-01-30 00:12:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
588,6015a06b0a7214ad5000018d,Null,Null,2021-01-30 18:07:39,2021-01-30 18:07:39,Null,2021-01-30 18:07:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
589,6015d9d80a720f05f8000219,Null,Null,2021-01-30 22:12:40,2021-01-30 22:12:40,Null,2021-01-30 22:12:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
590,6014e99b0a7214ad50000137,Null,Null,2021-01-30 05:07:39,2021-01-30 05:07:39,Null,2021-01-30 05:07:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
591,6014dde60a7214ad50000132,Null,Null,2021-01-30 04:17:42,2021-01-30 04:17:42,Null,2021-01-30 04:17:42,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
592,6015f2730a720f05f8000224,Null,Null,2021-01-30 23:57:39,2021-01-30 23:57:39,Null,2021-01-30 23:57:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
593,6015c13b0a720f05f800020e,Null,Null,2021-01-30 20:27:39,2021-01-30 20:27:39,Null,2021-01-30 20:27:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
594,6015d8ab0a720f05f8000218,Null,Null,2021-01-30 22:07:39,2021-01-30 22:07:39,Null,2021-01-30 22:07:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
595,6015a2c30a7214ad5000018e,Null,Null,2021-01-30 18:17:39,2021-01-30 18:17:39,Null,2021-01-30 18:17:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
596,6015268a0a7214ad50000155,Null,Null,2021-01-30 09:27:38,2021-01-30 09:27:38,Null,2021-01-30 09:27:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
597,6014f5520a720f05f80001ba,Null,Null,2021-01-30 05:57:38,2021-01-30 05:57:38,Null,2021-01-30 05:57:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
598,60150cc40a720f05f80001c3,Null,Null,2021-01-30 07:37:40,2021-01-30 07:37:40,Null,2021-01-30 07:37:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
599,6015d0780a720f05f8000214,Null,Null,2021-01-30 21:32:40,2021-01-30 21:32:40,Null,2021-01-30 21:32:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
600,6014d3560a720f05f80001ad,Null,Null,2021-01-30 03:32:38,2021-01-30 03:32:38,Null,2021-01-30 03:32:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
601,6014cfd30a7214ad5000012b,Null,Null,2021-01-30 03:17:39,2021-01-30 03:17:39,Null,2021-01-30 03:17:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
602,6015938d0a720f05f80001f6,Null,Null,2021-01-30 17:12:45,2021-01-30 17:12:45,Null,2021-01-30 17:12:45,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
603,601542ab0a720f05f80001d5,Null,Null,2021-01-30 11:27:39,2021-01-30 11:27:39,Null,2021-01-30 11:27:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
604,601561230a7214ad50000173,Null,Null,2021-01-30 13:37:39,2021-01-30 13:37:39,Null,2021-01-30 13:37:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
605,601551e70a7214ad5000016c,Null,Null,2021-01-30 12:32:39,2021-01-30 12:32:39,Null,2021-01-30 12:32:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
606,6015970b0a7214ad50000189,Null,Null,2021-01-30 17:27:39,2021-01-30 17:27:39,Null,2021-01-30 17:27:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
607,6015ca9c0a7214ad5000019c,Null,Null,2021-01-30 21:07:40,2021-01-30 21:07:40,Null,2021-01-30 21:07:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
608,6015637b0a7214ad50000175,Null,Null,2021-01-30 13:47:39,2021-01-30 13:47:39,Null,2021-01-30 13:47:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
609,6016560f0a7214ad500001dd,Null,Null,2021-01-31 07:02:39,2021-01-31 07:02:39,Null,2021-01-31 07:02:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
610,60171af00a7214ad50000229,Null,Null,2021-01-31 21:02:40,2021-01-31 21:02:40,Null,2021-01-31 21:02:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
611,601687480a720f05f800025b,Null,Null,2021-01-31 10:32:40,2021-01-31 10:32:40,Null,2021-01-31 10:32:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
612,6016acc60a720f05f800026e,Null,Null,2021-01-31 13:12:38,2021-01-31 13:12:38,Null,2021-01-31 13:12:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
613,60161ca50a7214ad500001be,Null,Null,2021-01-31 02:57:41,2021-01-31 02:57:41,Null,2021-01-31 02:57:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
614,6017082f0a720f05f800029b,Null,Null,2021-01-31 19:42:39,2021-01-31 19:42:39,Null,2021-01-31 19:42:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
615,60170e0c0a7214ad50000223,Null,Null,2021-01-31 20:07:40,2021-01-31 20:07:40,Null,2021-01-31 20:07:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
616,6016366a0a720f05f800023a,Null,Null,2021-01-31 04:47:38,2021-01-31 04:47:38,Null,2021-01-31 04:47:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
617,601602db0a7214ad500001b3,Null,Null,2021-01-31 01:07:39,2021-01-31 01:07:39,Null,2021-01-31 01:07:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
618,60173a940a7214ad50000235,Null,Null,2021-01-31 23:17:40,2021-01-31 23:17:40,Null,2021-01-31 23:17:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
619,6016d94f0a720f05f8000284,Null,Null,2021-01-31 16:22:39,2021-01-31 16:22:39,Null,2021-01-31 16:22:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
620,60169a070a720f05f8000264,Null,Null,2021-01-31 11:52:39,2021-01-31 11:52:39,Null,2021-01-31 11:52:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
621,6016e0570a720f05f8000289,Null,Null,2021-01-31 16:52:39,2021-01-31 16:52:39,Null,2021-01-31 16:52:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
622,601604070a7214ad500001b4,Null,Null,2021-01-31 01:12:39,2021-01-31 01:12:39,Null,2021-01-31 01:12:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
623,6017037e0a7214ad5000021f,Null,Null,2021-01-31 19:22:38,2021-01-31 19:22:38,Null,2021-01-31 19:22:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
624,60172b590a720f05f80002a9,Null,Null,2021-01-31 22:12:41,2021-01-31 22:12:41,Null,2021-01-31 22:12:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
625,6016dba70a720f05f8000285,Null,Null,2021-01-31 16:32:39,2021-01-31 16:32:39,Null,2021-01-31 16:32:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
626,6017419a0a7214ad50000239,Null,Null,2021-01-31 23:47:38,2021-01-31 23:47:38,Null,2021-01-31 23:47:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
627,601620270a7214ad500001c1,Null,Null,2021-01-31 03:12:39,2021-01-31 03:12:39,Null,2021-01-31 03:12:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
628,6016780d0a720f05f8000255,Null,Null,2021-01-31 09:27:41,2021-01-31 09:27:41,Null,2021-01-31 09:27:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
629,601617f20a720f05f8000232,Null,Null,2021-01-31 02:37:38,2021-01-31 02:37:38,Null,2021-01-31 02:37:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
630,6016df2c0a720f05f8000288,Null,Null,2021-01-31 16:47:40,2021-01-31 16:47:40,Null,2021-01-31 16:47:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
631,601729000a720f05f80002a8,Null,Null,2021-01-31 22:02:40,2021-01-31 22:02:40,Null,2021-01-31 22:02:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
632,601675b30a720f05f8000254,Null,Null,2021-01-31 09:17:39,2021-01-31 09:17:39,Null,2021-01-31 09:17:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
633,60166d7e0a7214ad500001e9,Null,Null,2021-01-31 08:42:38,2021-01-31 08:42:38,Null,2021-01-31 08:42:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
634,601711900a720f05f800029f,Null,Null,2021-01-31 20:22:40,2021-01-31 20:22:40,Null,2021-01-31 20:22:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
635,601721f90a720f05f80002a6,Null,Null,2021-01-31 21:32:41,2021-01-31 21:32:41,Null,2021-01-31 21:32:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
636,601697af0a720f05f8000263,Null,Null,2021-01-31 11:42:39,2021-01-31 11:42:39,Null,2021-01-31 11:42:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
637,6016bad70a7214ad50000205,Null,Null,2021-01-31 14:12:39,2021-01-31 14:12:39,Null,2021-01-31 14:12:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
638,60170bb30a720f05f800029d,Null,Null,2021-01-31 19:57:39,2021-01-31 19:57:39,Null,2021-01-31 19:57:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
639,601836c70a720f05f8000364,5.0,All-receipts receipt bonus,2021-02-01 17:13:43,2021-02-01 17:13:43,2021-02-01 17:13:44,2021-02-01 17:13:48,2021-02-01 17:13:44,5.0,2021-02-01 00:00:00,2.0,FINISHED,23.0,601836c2c8b50e11d8454b58
640,6017707d0a720f05f80002c7,Null,Null,2021-02-01 03:07:41,2021-02-01 03:07:41,Null,2021-02-01 03:07:41,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
641,601485340a720f05f8000167,Null,Null,2021-01-29 21:59:16,2021-01-29 21:59:16,2021-01-29 21:59:16,2021-02-01 17:31:02,2021-01-29 21:59:16,209.9,2021-01-29 00:00:00,1.0,FINISHED,20.99,60147d2ac8b50e11d8453f53
642,601830cd0a720f05f800034f,Null,Null,2021-02-01 16:48:13,2021-02-01 16:48:13,Null,2021-02-01 16:48:13,Null,Null,Null,0.0,FLAGGED,0.0,601830cdc8b50e11d8454a6f
643,601485370a720f05f8000172,Null,Null,2021-01-29 21:59:19,2021-01-29 21:59:19,2021-01-29 21:59:19,2021-02-01 17:31:05,2021-01-29 21:59:19,209.8,2021-01-29 00:00:00,1.0,FINISHED,20.98,60147d2ac8b50e11d8453f53
644,60182f290a720f05f800032f,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 16:41:13,2021-02-01 16:41:13,2021-02-01 16:41:13,2021-02-01 16:41:13,2021-02-01 16:41:13,500.0,2021-03-01 16:41:13,1.0,FINISHED,1.0,60182f1dc8b50e11d84548c4
645,601868260a720f05f400000e,Null,Null,2021-02-01 20:44:22,2021-02-01 20:44:22,Null,2021-02-01 20:44:22,Null,Null,Null,Null,SUBMITTED,Null,60186237c8b50e11d8454d5f
646,6017e6d70a7214ad5000027f,Null,Null,2021-02-01 11:32:39,2021-02-01 11:32:39,Null,2021-02-01 11:32:39,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
647,601795fa0a7214ad5000025b,Null,Null,2021-02-01 05:47:38,2021-02-01 05:47:38,Null,2021-02-01 05:47:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
648,601890c70a7214ad28000028,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-01 23:37:43,2021-02-01 23:37:43,Null,2021-02-01 23:37:43,Null,25.0,2021-01-31 23:37:43,1.0,FLAGGED,1.0,601890689a1b091205b61c87
649,60183c850a7214ad50000308,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 17:38:13,2021-02-01 17:38:13,2021-02-01 17:38:14,2021-02-01 17:38:18,2021-02-01 17:38:14,250.0,2021-02-01 00:00:00,3.0,FINISHED,27.0,60183c839a1b091205b61aca
650,601830ce0a7214ad500002df,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 16:48:14,2021-02-01 16:48:14,2021-02-01 16:48:15,2021-02-01 16:48:19,2021-02-01 16:48:15,750.0,2021-02-01 00:00:00,5.0,FINISHED,28.0,601830ce9a1b091205b618e8
651,60182f370a720f05f8000335,5.0,All-receipts receipt bonus,2021-02-01 16:41:27,2021-02-01 16:41:27,2021-02-01 16:41:33,2021-02-01 16:41:33,2021-02-01 16:41:27,5.0,2021-01-31 16:41:27,2.0,FINISHED,1.0,60182f1dc8b50e11d84548c4
652,60179e2e0a7214ad50000260,Null,Null,2021-02-01 06:22:38,2021-02-01 06:22:38,Null,2021-02-01 06:22:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
653,60175dba0a720f05f80002bf,Null,Null,2021-02-01 01:47:38,2021-02-01 01:47:38,Null,2021-02-01 01:47:38,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
654,60182d8c0a720f05f8000318,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 16:34:20,2021-02-01 16:34:20,Null,2021-02-01 16:34:20,Null,250.0,2021-01-31 16:34:20,1.0,FLAGGED,1.0,60182d6dc8b50e11d84547b2
655,601747780a7214ad5000023b,Null,Null,2021-02-01 00:12:40,2021-02-01 00:12:40,Null,2021-02-01 00:12:40,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
656,60182f390a7214ad500002b8,Null,Null,2021-02-01 16:41:29,2021-02-01 16:41:29,Null,2021-02-01 16:41:30,Null,Null,Null,0.0,REJECTED,0.0,60182f1dc8b50e11d84548c4
657,6018643e0a7214ad28000002,Null,Null,2021-02-01 20:27:42,2021-02-01 20:27:42,Null,2021-02-01 20:27:42,Null,Null,Null,Null,SUBMITTED,Null,5fc961c3b8cfca11a077dd33
658,601830d30a7214ad500002e1,5.0,All-receipts receipt bonus,2021-02-01 16:48:19,2021-02-01 16:48:19,2021-02-01 16:48:19,2021-02-01 16:48:24,2021-02-01 16:48:19,5.0,2021-02-01 00:00:00,4.0,FINISHED,29.0,601830ce9a1b091205b618e8
